UTC_TIME,Flight,DATE,TIME,FUEL_FLOW_ADDED,FUEL_USED_ADDED,VALUE_FUEL_QTY_ADDED,VALUE_FOB,DIFF_FOB_VALUE_FUEL,FUEL_USED_FOB,FUEL_USED,leakage
2017-01-17 16:29:45,V0965,2017-01-17,16:29:45,7048.444,756.2931,27223.0,27223.0,0.0,1.0,1.9797000000000935,-0.9797000000000935
2017-01-17 16:29:46,V0965,2017-01-17,16:29:46,7033.368,758.2728000000001,27222.0,27221.0,1.0,2.0,1.934099999999944,0.06590000000005602
2017-01-17 16:29:47,V0965,2017-01-17,16:29:47,7064.527999999999,760.2069,27221.0,27220.0,1.0,1.0,1.9339000000001079,-0.9339000000001079
2017-01-17 16:29:48,V0965,2017-01-17,16:29:48,7032.437,762.1408000000001,27221.0,27220.0,1.0,0.0,1.9323999999998023,-1.9323999999998023
2017-01-17 16:29:49,V0965,2017-01-17,16:29:49,7044.686,764.0731999999999,27226.0,27222.0,4.0,-2.0,1.976500000000101,-3.976500000000101
2017-01-17 16:29:50,V0965,2017-01-17,16:29:50,6999.803,766.0497,27226.0,27224.0,2.0,-2.0,1.9356000000000222,-3.935600000000022
2017-01-17 16:29:51,V0965,2017-01-17,16:29:51,7032.205,767.9853,27226.0,27224.0,2.0,0.0,1.9310999999999012,-1.9310999999999012
2017-01-17 16:29:52,V0965,2017-01-17,16:29:52,6977.539000000001,769.9164,27227.0,27225.0,2.0,-1.0,1.9823000000000093,-2.9823000000000093
2017-01-17 16:29:53,V0965,2017-01-17,16:29:53,7035.491,771.8987,27226.0,27224.0,2.0,1.0,1.9716000000000804,-0.9716000000000804
2017-01-17 16:29:54,V0965,2017-01-17,16:29:54,6951.373,773.8703,27227.0,27225.0,2.0,-1.0,1.974399999999946,-2.974399999999946
2017-01-17 16:29:55,V0965,2017-01-17,16:29:55,7040.221,775.8447,27226.0,27224.0,2.0,1.0,1.9338000000000193,-0.9338000000000193
2017-01-17 16:29:56,V0965,2017-01-17,16:29:56,7030.5689999999995,777.7785,27225.0,27224.0,1.0,0.0,1.932800000000043,-1.932800000000043
2017-01-17 16:29:57,V0965,2017-01-17,16:29:57,7017.289000000001,779.7113,27226.0,27225.0,1.0,-1.0,1.9309999999999263,-2.9309999999999263
2017-01-17 16:29:58,V0965,2017-01-17,16:29:58,6972.254,781.6423,27227.0,27226.0,1.0,-1.0,1.9288000000000238,-2.928800000000024
2017-01-17 16:29:59,V0965,2017-01-17,16:29:59,6968.960000000001,783.5711,27229.0,27227.0,2.0,-1.0,1.9687999999999874,-2.9687999999999874
2017-01-17 16:30:00,V0965,2017-01-17,16:30:00,7022.691,785.5399,27236.0,27233.0,3.0,-6.0,1.926900000000046,-7.926900000000046
2017-01-17 16:30:01,V0965,2017-01-17,16:30:01,7003.7119999999995,787.4668,27236.0,27235.0,1.0,-2.0,1.9746000000000095,-3.9746000000000095
2017-01-17 16:30:02,V0965,2017-01-17,16:30:02,7042.003000000001,789.4414,27236.0,27233.0,3.0,2.0,1.9685000000000628,0.031499999999937245
2017-01-17 16:30:03,V0965,2017-01-17,16:30:03,6995.151,791.4099000000001,27239.0,27237.0,2.0,-4.0,1.9682000000000244,-5.968200000000024
2017-01-17 16:30:04,V0965,2017-01-17,16:30:04,6956.691999999999,793.3781000000001,27238.0,27237.0,1.0,0.0,1.924199999999928,-1.924199999999928
2017-01-17 16:30:05,V0965,2017-01-17,16:30:05,7004.9839999999995,795.3023000000001,27239.0,27236.0,3.0,1.0,1.9218999999999369,-0.9218999999999369
2017-01-17 16:30:06,V0965,2017-01-17,16:30:06,6915.872,797.2242,27236.0,27234.0,2.0,2.0,1.9207999999999856,0.07920000000001437
2017-01-17 16:30:07,V0965,2017-01-17,16:30:07,7014.782,799.145,27234.0,27233.0,1.0,1.0,1.9212999999999738,-0.9212999999999738
2017-01-17 16:30:08,V0965,2017-01-17,16:30:08,7018.1050000000005,801.0663,27230.0,27229.0,1.0,4.0,1.9616000000000895,2.0383999999999105
2017-01-17 16:30:09,V0965,2017-01-17,16:30:09,6969.018999999999,803.0279,27232.0,27229.0,3.0,0.0,1.9190999999999576,-1.9190999999999576
2017-01-17 16:30:10,V0965,2017-01-17,16:30:10,6985.126,804.947,27230.0,27229.0,1.0,0.0,1.9653999999999314,-1.9653999999999314
2017-01-17 16:30:11,V0965,2017-01-17,16:30:11,7011.495999999999,806.9123999999999,27233.0,27231.0,2.0,-2.0,1.9266999999999825,-3.9266999999999825
2017-01-17 16:30:12,V0965,2017-01-17,16:30:12,6996.277,808.8390999999999,27234.0,27232.0,2.0,-1.0,2.0073000000001002,-3.0073000000001002
2017-01-17 16:30:13,V0965,2017-01-17,16:30:13,6953.26,810.8464,27233.0,27232.0,1.0,0.0,1.9172999999999547,-1.9172999999999547
2017-01-17 16:30:14,V0965,2017-01-17,16:30:14,7000.186,812.7637,27231.0,27229.0,2.0,3.0,1.9179000000000315,1.0820999999999685
2017-01-17 16:30:15,V0965,2017-01-17,16:30:15,6998.188,814.6816,27230.0,27228.0,2.0,1.0,1.915200000000027,-0.9152000000000271
2017-01-17 16:30:16,V0965,2017-01-17,16:30:16,6997.076,816.5968,27226.0,27223.0,3.0,5.0,1.915899999999965,3.084100000000035
2017-01-17 16:30:17,V0965,2017-01-17,16:30:17,6972.203,818.5127,27224.0,27223.0,1.0,0.0,1.9560999999999922,-1.9560999999999922
2017-01-17 16:30:18,V0965,2017-01-17,16:30:18,6928.237999999999,820.4688,27223.0,27222.0,1.0,1.0,1.9136999999999489,-0.9136999999999489
2017-01-17 16:30:19,V0965,2017-01-17,16:30:19,6926.133,822.3824999999999,27218.0,27217.0,1.0,5.0,1.9572000000000571,3.042799999999943
2017-01-17 16:30:20,V0965,2017-01-17,16:30:20,6937.0740000000005,824.3397,27216.0,27214.0,2.0,3.0,1.9169000000000551,1.0830999999999449
2017-01-17 16:30:21,V0965,2017-01-17,16:30:21,6980.947,826.2566,27214.0,27214.0,0.0,0.0,2.002200000000016,-2.002200000000016
2017-01-17 16:30:22,V0965,2017-01-17,16:30:22,6982.168,828.2588000000001,27213.0,27211.0,2.0,3.0,1.912900000000036,1.087099999999964
2017-01-17 16:30:23,V0965,2017-01-17,16:30:23,6960.237,830.1717000000001,27210.0,27207.0,3.0,4.0,1.9149999999999636,2.0850000000000364
2017-01-17 16:30:24,V0965,2017-01-17,16:30:24,6950.456,832.0867000000001,27204.0,27203.0,1.0,4.0,1.9134999999998854,2.0865000000001146
2017-01-17 16:30:25,V0965,2017-01-17,16:30:25,6907.120000000001,834.0002,27200.0,27199.0,1.0,4.0,1.9101000000000568,2.0898999999999432
2017-01-17 16:30:26,V0965,2017-01-17,16:30:26,6965.501,835.9103,27198.0,27196.0,2.0,3.0,1.956199999999967,1.043800000000033
2017-01-17 16:30:27,V0965,2017-01-17,16:30:27,6981.246,837.8665,27196.0,27196.0,0.0,0.0,1.9155000000000655,-1.9155000000000655
2017-01-17 16:30:28,V0965,2017-01-17,16:30:28,6940.636,839.782,27190.0,27190.0,0.0,6.0,1.9508999999999332,4.049100000000067
2017-01-17 16:30:29,V0965,2017-01-17,16:30:29,6938.0560000000005,841.7329,27183.0,27182.0,1.0,8.0,1.908800000000042,6.091199999999958
2017-01-17 16:30:30,V0965,2017-01-17,16:30:30,6932.103,843.6417,27183.0,27181.0,2.0,1.0,1.9950000000000045,-0.9950000000000045
2017-01-17 16:30:31,V0965,2017-01-17,16:30:31,6924.914000000001,845.6367,27181.0,27180.0,1.0,1.0,1.9081999999998516,-0.9081999999998516
2017-01-17 16:30:32,V0965,2017-01-17,16:30:32,6971.352999999999,847.5448999999999,27180.0,27178.0,2.0,2.0,1.9084000000000287,0.09159999999997126
2017-01-17 16:30:33,V0965,2017-01-17,16:30:33,6890.651,849.4532999999999,27181.0,27178.0,3.0,0.0,1.9055000000000746,-1.9055000000000746
2017-01-17 16:30:34,V0965,2017-01-17,16:30:34,6920.173000000001,851.3588,27180.0,27178.0,2.0,0.0,1.9080999999999904,-1.9080999999999904
2017-01-17 16:30:35,V0965,2017-01-17,16:30:35,6937.256000000001,853.2669,27174.0,27172.0,2.0,6.0,1.9483999999999924,4.051600000000008
2017-01-17 16:30:36,V0965,2017-01-17,16:30:36,6913.465,855.2153,27169.0,27168.0,1.0,4.0,1.9098999999999933,2.0901000000000067
2017-01-17 16:30:37,V0965,2017-01-17,16:30:37,6973.745,857.1252,27170.0,27169.0,1.0,-1.0,1.9469000000000278,-2.946900000000028
2017-01-17 16:30:38,V0965,2017-01-17,16:30:38,6928.607,859.0721,27171.0,27170.0,1.0,-1.0,1.9085000000000036,-2.9085000000000036
2017-01-17 16:30:39,V0965,2017-01-17,16:30:39,6939.45,860.9806,27166.0,27165.0,1.0,5.0,1.9465999999999894,3.0534000000000106
2017-01-17 16:30:40,V0965,2017-01-17,16:30:40,6938.81,862.9272,27161.0,27160.0,1.0,5.0,1.9373000000000502,3.06269999999995
2017-01-17 16:30:41,V0965,2017-01-17,16:30:41,6947.155,864.8645,27156.0,27156.0,0.0,4.0,1.8944999999999936,2.1055000000000064
2017-01-17 16:30:42,V0965,2017-01-17,16:30:42,6895.0689999999995,866.759,27151.0,27150.0,1.0,6.0,1.8923999999999523,4.107600000000048
2017-01-17 16:30:43,V0965,2017-01-17,16:30:43,6905.8769999999995,868.6514,27149.0,27148.0,1.0,2.0,1.8928999999999405,0.10710000000005948
2017-01-17 16:30:44,V0965,2017-01-17,16:30:44,6911.371999999999,870.5442999999999,27146.0,27144.0,2.0,4.0,1.933499999999981,2.066500000000019
2017-01-17 16:30:45,V0965,2017-01-17,16:30:45,6850.203,872.4777999999999,27146.0,27145.0,1.0,-1.0,1.8919000000000779,-2.891900000000078
2017-01-17 16:30:46,V0965,2017-01-17,16:30:46,6858.594000000001,874.3697,27149.0,27147.0,2.0,-2.0,1.9332999999999174,-3.9332999999999174
2017-01-17 16:30:47,V0965,2017-01-17,16:30:47,6860.21,876.3029999999999,27146.0,27144.0,2.0,3.0,1.8881000000001222,1.1118999999998778
2017-01-17 16:30:48,V0965,2017-01-17,16:30:48,6929.362,878.1911,27142.0,27140.0,2.0,4.0,1.9424000000000206,2.0575999999999794
2017-01-17 16:30:49,V0965,2017-01-17,16:30:49,6853.079,880.1335,27140.0,27139.0,1.0,1.0,1.9312999999999647,-0.9312999999999647
2017-01-17 16:30:50,V0965,2017-01-17,16:30:50,6887.531,882.0648,27142.0,27141.0,1.0,-2.0,1.893100000000004,-3.893100000000004
2017-01-17 16:30:51,V0965,2017-01-17,16:30:51,6851.8730000000005,883.9579,27140.0,27137.0,3.0,4.0,1.8876000000000204,2.1123999999999796
2017-01-17 16:30:52,V0965,2017-01-17,16:30:52,6878.045,885.8455,27137.0,27136.0,1.0,1.0,1.8905999999998357,-0.8905999999998357
2017-01-17 16:30:53,V0965,2017-01-17,16:30:53,6811.715,887.7360999999999,27137.0,27135.0,2.0,1.0,1.927200000000198,-0.9272000000001981
2017-01-17 16:30:54,V0965,2017-01-17,16:30:54,6868.451,889.6633,27138.0,27136.0,2.0,-1.0,1.8876999999998816,-2.8876999999998816
2017-01-17 16:30:55,V0965,2017-01-17,16:30:55,6858.2609999999995,891.5509999999999,27131.0,27130.0,1.0,6.0,1.9283000000000357,4.071699999999964
2017-01-17 16:30:56,V0965,2017-01-17,16:30:56,6829.781999999999,893.4793,27130.0,27128.0,2.0,2.0,1.8834000000000515,0.11659999999994852
2017-01-17 16:30:57,V0965,2017-01-17,16:30:57,6823.153,895.3627,27125.0,27125.0,0.0,3.0,1.927699999999959,1.072300000000041
2017-01-17 16:30:58,V0965,2017-01-17,16:30:58,6854.38,897.2904,27121.0,27119.0,2.0,6.0,1.931600000000003,4.068399999999997
2017-01-17 16:30:59,V0965,2017-01-17,16:30:59,6832.952,899.222,27120.0,27119.0,1.0,0.0,1.8891000000000986,-1.8891000000000986
2017-01-17 16:31:00,V0965,2017-01-17,16:31:00,6867.986,901.1111000000001,27117.0,27114.0,3.0,5.0,1.8809999999998581,3.119000000000142
2017-01-17 16:31:01,V0965,2017-01-17,16:31:01,6847.757,902.9920999999999,27113.0,27111.0,2.0,3.0,1.884200000000078,1.115799999999922
2017-01-17 16:31:02,V0965,2017-01-17,16:31:02,6854.8150000000005,904.8763,27113.0,27109.0,4.0,2.0,1.9270999999999958,0.07290000000000418
2017-01-17 16:31:03,V0965,2017-01-17,16:31:03,6869.9490000000005,906.8034,27108.0,27107.0,1.0,2.0,1.8840000000000146,0.11599999999998545
2017-01-17 16:31:04,V0965,2017-01-17,16:31:04,6874.302,908.6874,27108.0,27107.0,1.0,0.0,1.8830000000000382,-1.8830000000000382
2017-01-17 16:31:05,V0965,2017-01-17,16:31:05,6855.514,910.5704000000001,27103.0,27101.0,2.0,6.0,1.9221999999998616,4.077800000000138
2017-01-17 16:31:06,V0965,2017-01-17,16:31:06,6873.393999999999,912.4925999999999,27099.0,27098.0,1.0,3.0,1.9248000000001184,1.0751999999998816
2017-01-17 16:31:07,V0965,2017-01-17,16:31:07,6851.982,914.4174,27096.0,27094.0,2.0,4.0,1.922900000000027,2.077099999999973
2017-01-17 16:31:08,V0965,2017-01-17,16:31:08,6830.713,916.3403000000001,27096.0,27093.0,3.0,1.0,1.8790999999998803,-0.8790999999998803
2017-01-17 16:31:09,V0965,2017-01-17,16:31:09,6804.633,918.2194,27095.0,27091.0,4.0,2.0,1.8807000000000471,0.11929999999995289
2017-01-17 16:31:10,V0965,2017-01-17,16:31:10,6922.428,920.1001,27091.0,27089.0,2.0,2.0,1.8835000000000264,0.11649999999997362
2017-01-17 16:31:11,V0965,2017-01-17,16:31:11,6871.316000000001,921.9836,27090.0,27089.0,1.0,0.0,1.919499999999971,-1.919499999999971
2017-01-17 16:31:12,V0965,2017-01-17,16:31:12,6828.997,923.9031,27087.0,27085.0,2.0,4.0,1.8783000000000811,2.121699999999919
2017-01-17 16:31:13,V0965,2017-01-17,16:31:13,6852.795,925.7814000000001,27085.0,27085.0,0.0,0.0,1.8805999999999585,-1.8805999999999585
2017-01-17 16:31:14,V0965,2017-01-17,16:31:14,6858.217,927.662,27081.0,27080.0,1.0,5.0,1.9198000000000093,3.0801999999999907
2017-01-17 16:31:15,V0965,2017-01-17,16:31:15,6769.075,929.5818,27076.0,27076.0,0.0,4.0,1.923099999999863,2.076900000000137
2017-01-17 16:31:16,V0965,2017-01-17,16:31:16,6873.976000000001,931.5048999999999,27076.0,27075.0,1.0,1.0,1.9235000000001037,-0.9235000000001037
2017-01-17 16:31:17,V0965,2017-01-17,16:31:17,6854.728,933.4284,27073.0,27072.0,1.0,3.0,1.877299999999991,1.122700000000009
2017-01-17 16:31:18,V0965,2017-01-17,16:31:18,6800.033,935.3057,27071.0,27070.0,1.0,2.0,1.8765999999999394,0.12340000000006057
2017-01-17 16:31:19,V0965,2017-01-17,16:31:19,6797.264,937.1822999999999,27067.0,27064.0,3.0,6.0,1.8766000000000531,4.123399999999947
2017-01-17 16:31:20,V0965,2017-01-17,16:31:20,6843.795,939.0589,27058.0,27057.0,1.0,7.0,1.9168999999999414,5.083100000000059
2017-01-17 16:31:21,V0965,2017-01-17,16:31:21,6829.973000000001,940.9757999999999,27052.0,27050.0,2.0,7.0,1.8765000000000782,5.123499999999922
2017-01-17 16:31:22,V0965,2017-01-17,16:31:22,6832.778,942.8523,27042.0,27040.0,2.0,10.0,1.8723999999999705,8.12760000000003
2017-01-17 16:31:23,V0965,2017-01-17,16:31:23,6806.465,944.7247,27036.0,27035.0,1.0,5.0,1.9121000000000095,3.0878999999999905
2017-01-17 16:31:24,V0965,2017-01-17,16:31:24,6803.034000000001,946.6368,27036.0,27034.0,2.0,1.0,1.9103999999999814,-0.9103999999999814
2017-01-17 16:31:25,V0965,2017-01-17,16:31:25,6770.529,948.5472,27034.0,27033.0,1.0,1.0,1.914199999999937,-0.9141999999999371
2017-01-17 16:31:26,V0965,2017-01-17,16:31:26,6796.55,950.4613999999999,27034.0,27031.0,3.0,2.0,1.8700000000001182,0.12999999999988177
2017-01-17 16:31:27,V0965,2017-01-17,16:31:27,6796.798000000001,952.3314,27036.0,27034.0,2.0,-3.0,1.863299999999981,-4.863299999999981
2017-01-17 16:31:28,V0965,2017-01-17,16:31:28,6744.915000000001,954.1947,27034.0,27033.0,1.0,1.0,1.8713999999999942,-0.8713999999999942
2017-01-17 16:31:29,V0965,2017-01-17,16:31:29,6846.152,956.0661,27033.0,27031.0,2.0,2.0,1.9121999999999844,0.08780000000001564
2017-01-17 16:31:30,V0965,2017-01-17,16:31:30,6836.411,957.9783,27032.0,27030.0,2.0,1.0,1.8677000000001271,-0.8677000000001271
2017-01-17 16:31:31,V0965,2017-01-17,16:31:31,6792.328,959.8460000000001,27029.0,27028.0,1.0,2.0,1.8713999999998805,0.1286000000001195
2017-01-17 16:31:32,V0965,2017-01-17,16:31:32,6801.879,961.7174,27027.0,27026.0,1.0,2.0,1.9079000000000406,0.09209999999995944
2017-01-17 16:31:33,V0965,2017-01-17,16:31:33,6796.289000000001,963.6253,27026.0,27025.0,1.0,1.0,1.9120999999998958,-0.9120999999998958
2017-01-17 16:31:34,V0965,2017-01-17,16:31:34,6814.554,965.5373999999999,27025.0,27024.0,1.0,1.0,1.9125000000001364,-0.9125000000001364
2017-01-17 16:31:35,V0965,2017-01-17,16:31:35,6799.117,967.4499000000001,27025.0,27024.0,1.0,0.0,1.8642999999998437,-1.8642999999998437
2017-01-17 16:31:36,V0965,2017-01-17,16:31:36,6778.785,969.3141999999999,27025.0,27023.0,2.0,1.0,1.8660000000000991,-0.8660000000000991
2017-01-17 16:31:37,V0965,2017-01-17,16:31:37,6780.67,971.1802,27023.0,27021.0,2.0,2.0,1.8641999999999825,0.13580000000001746
2017-01-17 16:31:38,V0965,2017-01-17,16:31:38,6792.554,973.0444,27019.0,27018.0,1.0,3.0,1.9038000000000466,1.0961999999999534
2017-01-17 16:31:39,V0965,2017-01-17,16:31:39,6737.101,974.9482,27017.0,27016.0,1.0,2.0,1.865000000000009,0.1349999999999909
2017-01-17 16:31:40,V0965,2017-01-17,16:31:40,6794.253,976.8132,27019.0,27016.0,3.0,0.0,1.863299999999981,-1.863299999999981
2017-01-17 16:31:41,V0965,2017-01-17,16:31:41,6753.579,978.6765,27017.0,27015.0,2.0,1.0,1.9063999999999623,-0.9063999999999623
2017-01-17 16:31:42,V0965,2017-01-17,16:31:42,6764.198,980.5829,27014.0,27011.0,3.0,4.0,1.861099999999965,2.138900000000035
2017-01-17 16:31:43,V0965,2017-01-17,16:31:43,6695.110000000001,982.444,27011.0,27009.0,2.0,2.0,1.9040999999999713,0.09590000000002874
2017-01-17 16:31:44,V0965,2017-01-17,16:31:44,6786.549,984.3480999999999,27007.0,27005.0,2.0,4.0,1.903300000000172,2.096699999999828
2017-01-17 16:31:45,V0965,2017-01-17,16:31:45,6746.252,986.2514000000001,27004.0,27002.0,2.0,3.0,1.8621999999999161,1.1378000000000839
2017-01-17 16:31:46,V0965,2017-01-17,16:31:46,6736.549,988.1136,27005.0,27002.0,3.0,0.0,1.8573000000000093,-1.8573000000000093
2017-01-17 16:31:47,V0965,2017-01-17,16:31:47,6736.1630000000005,989.9709,27005.0,27002.0,3.0,0.0,1.901200000000017,-1.901200000000017
2017-01-17 16:31:48,V0965,2017-01-17,16:31:48,6768.124,991.8721,27006.0,27005.0,1.0,-3.0,1.8590999999998985,-4.8590999999998985
2017-01-17 16:31:49,V0965,2017-01-17,16:31:49,6762.505,993.7312,27006.0,27003.0,3.0,2.0,1.8593000000000757,0.14069999999992433
2017-01-17 16:31:50,V0965,2017-01-17,16:31:50,6784.921,995.5905,27007.0,27005.0,2.0,-2.0,1.8980999999999995,-3.8980999999999995
2017-01-17 16:31:51,V0965,2017-01-17,16:31:51,6752.627,997.4886,27008.0,27006.0,2.0,-1.0,1.8573000000000093,-2.8573000000000093
2017-01-17 16:31:52,V0965,2017-01-17,16:31:52,6711.361999999999,999.3459,27006.0,27005.0,1.0,1.0,1.8990999999998621,-0.8990999999998621
2017-01-17 16:31:53,V0965,2017-01-17,16:31:53,6776.228,1001.2449999999999,27006.0,27004.0,2.0,1.0,1.8964000000000851,-0.8964000000000851
2017-01-17 16:31:54,V0965,2017-01-17,16:31:54,6746.338,1003.1414,27009.0,27006.0,3.0,-2.0,1.8561999999999443,-3.8561999999999443
2017-01-17 16:31:55,V0965,2017-01-17,16:31:55,6766.525,1004.9975999999999,27012.0,27008.0,4.0,-2.0,1.8602000000000771,-3.860200000000077
2017-01-17 16:31:56,V0965,2017-01-17,16:31:56,6763.616,1006.8578,27009.0,27008.0,1.0,0.0,1.9010000000000673,-1.9010000000000673
2017-01-17 16:31:57,V0965,2017-01-17,16:31:57,6748.07,1008.7588000000001,27007.0,27005.0,2.0,3.0,1.8554999999998927,1.1445000000001073
2017-01-17 16:31:58,V0965,2017-01-17,16:31:58,6757.779999999999,1010.6143,27005.0,27004.0,1.0,1.0,1.8564000000000078,-0.8564000000000078
2017-01-17 16:31:59,V0965,2017-01-17,16:31:59,6750.214,1012.4707,27003.0,27001.0,2.0,3.0,1.8979000000000497,1.1020999999999503
2017-01-17 16:32:00,V0965,2017-01-17,16:32:00,6786.011,1014.3686,26999.0,26998.0,1.0,3.0,1.8544999999999163,1.1455000000000837
2017-01-17 16:32:01,V0965,2017-01-17,16:32:01,6758.682,1016.2230999999999,26997.0,26994.0,3.0,4.0,1.8946000000000822,2.105399999999918
2017-01-17 16:32:02,V0965,2017-01-17,16:32:02,6750.206,1018.1177,26993.0,26991.0,2.0,3.0,1.8969999999999345,1.1030000000000655
2017-01-17 16:32:03,V0965,2017-01-17,16:32:03,6716.008,1020.0147,26988.0,26988.0,0.0,3.0,1.8524999999999636,1.1475000000000364
2017-01-17 16:32:04,V0965,2017-01-17,16:32:04,6752.037,1021.8671999999999,26987.0,26986.0,1.0,2.0,1.8496000000000095,0.15039999999999054
2017-01-17 16:32:05,V0965,2017-01-17,16:32:05,6747.995000000001,1023.7167999999999,26987.0,26986.0,1.0,0.0,1.8958000000000084,-1.8958000000000084
2017-01-17 16:32:06,V0965,2017-01-17,16:32:06,6763.726000000001,1025.6126,26985.0,26984.0,1.0,2.0,1.8510000000001128,0.14899999999988722
2017-01-17 16:32:07,V0965,2017-01-17,16:32:07,6734.186,1027.4636,26988.0,26987.0,1.0,-3.0,1.8488999999999578,-4.848899999999958
2017-01-17 16:32:08,V0965,2017-01-17,16:32:08,6717.264999999999,1029.3125,26985.0,26984.0,1.0,3.0,1.8908000000001266,1.1091999999998734
2017-01-17 16:32:09,V0965,2017-01-17,16:32:09,6700.344,1031.2033000000001,26985.0,26983.0,2.0,1.0,1.8503000000000611,-0.8503000000000611
2017-01-17 16:32:10,V0965,2017-01-17,16:32:10,6722.737999999999,1033.0536000000002,26983.0,26982.0,1.0,1.0,1.890599999999722,-0.8905999999997221
2017-01-17 16:32:11,V0965,2017-01-17,16:32:11,6725.724999999999,1034.9442,26980.0,26980.0,0.0,2.0,1.8915000000001783,0.10849999999982174
2017-01-17 16:32:12,V0965,2017-01-17,16:32:12,6724.65,1036.8357,26978.0,26975.0,3.0,5.0,1.8481999999999061,3.151800000000094
2017-01-17 16:32:13,V0965,2017-01-17,16:32:13,6708.134,1038.6839,26976.0,26973.0,3.0,2.0,1.8459000000000287,0.15409999999997126
2017-01-17 16:32:14,V0965,2017-01-17,16:32:14,6712.147,1040.5298,26972.0,26971.0,1.0,2.0,1.848600000000033,0.1513999999999669
2017-01-17 16:32:15,V0965,2017-01-17,16:32:15,6719.183,1042.3784,26970.0,26968.0,2.0,3.0,1.8854999999998654,1.1145000000001346
2017-01-17 16:32:16,V0965,2017-01-17,16:32:16,6711.043,1044.2639,26966.0,26963.0,3.0,5.0,1.8436000000001513,3.1563999999998487
2017-01-17 16:32:17,V0965,2017-01-17,16:32:17,6750.207,1046.1075,26961.0,26959.0,2.0,4.0,1.8454999999999018,2.1545000000000982
2017-01-17 16:32:18,V0965,2017-01-17,16:32:18,6700.467,1047.953,26958.0,26956.0,2.0,3.0,1.8877999999999702,1.1122000000000298
2017-01-17 16:32:19,V0965,2017-01-17,16:32:19,6753.433,1049.8408,26953.0,26951.0,2.0,5.0,1.8877999999999702,3.11220000000003
2017-01-17 16:32:20,V0965,2017-01-17,16:32:20,6706.631,1051.7286,26948.0,26947.0,1.0,4.0,1.8873000000000957,2.1126999999999043
2017-01-17 16:32:21,V0965,2017-01-17,16:32:21,6714.619000000001,1053.6159,26947.0,26946.0,1.0,1.0,1.8444999999999254,-0.8444999999999254
2017-01-17 16:32:22,V0965,2017-01-17,16:32:22,6722.032,1055.4604,26943.0,26942.0,1.0,4.0,1.8423000000002503,2.1576999999997497
2017-01-17 16:32:23,V0965,2017-01-17,16:32:23,6712.861000000001,1057.3027000000002,26943.0,26942.0,1.0,0.0,1.8435999999996966,-1.8435999999996966
2017-01-17 16:32:24,V0965,2017-01-17,16:32:24,6680.282,1059.1462999999999,26942.0,26941.0,1.0,1.0,1.886700000000019,-0.8867000000000189
2017-01-17 16:32:25,V0965,2017-01-17,16:32:25,6665.972,1061.033,26939.0,26939.0,0.0,2.0,1.8402000000000953,0.15979999999990468
2017-01-17 16:32:26,V0965,2017-01-17,16:32:26,6703.483,1062.8732,26938.0,26937.0,1.0,2.0,1.8423999999999978,0.15760000000000218
2017-01-17 16:32:27,V0965,2017-01-17,16:32:27,6671.211,1064.7156,26936.0,26935.0,1.0,2.0,1.8830000000000382,0.1169999999999618
